,Symbol,PAM_freq,MutSig2CV_qvalue,Fusion_freq,CNA_freq,CNA_locus,CNA_type,GISTIC_residual_q_value,Act_freq,LoF_freq,OM_type_selected,OM_empirical_p_value,OM_empirical_q_value,Genes_in_locus,Final_mutation_type,Final_freq,Delta_over_PAM,Pathway_Length,Pathway_Name,Somatically_Mutated_Genes,Amplified_Genes,Deleted_Genes,ME_pvalues
9231,DLG5,0.00625,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9232,PTTG1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
100873543,RNA5SP290,0.0,,,,,,,,,,,,,,,,1,,,,,
100873370,RNA5SP38,0.0,,,,,,,,,,,,,,,,1,,,,,
9235,IL32,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9236,CCPG1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9238,TBRG4,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9240,PNMA1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9241,NOG,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9242,MSC,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9244,CRLF1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9245,GCNT3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
100873546,RNA5SP293,0.0,,,,,,,,,,,,,,,,1,,,,,
9247,GCM2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9248,GPR50,0.00625,1.0,,,,,,,,,,,,,,,1,,,,,
9249,DHRS3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9246,UBE2L6,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
664611,H3F3AP2,0.0,,,,,,,,,,,,,,,,1,,,,,
664612,MIR539,0.0,,,,,,,,,,,,,,,,1,,,,,
664613,MIR544A,0.0,,,,,,,,,,,,,,,,1,,,,,
9254,CACNA2D2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9255,AIMP1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9256,BZRAP1,0.00625,1.0,,,,,,,,,,,,,,,1,,,,,
664615,MIR376A2,0.0,,,,,,,,,,,,,,,,1,,,,,
664618,HSP90AB4P,0.0,,,,,,,,,,,,,,,,1,,,,,
9258,MFHAS1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
664616,MIR487B,0.0,,,,,,,,,,,,,,,,1,,,,,
9261,MAPKAPK2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
664617,MIR542,0.0,,,,,,,,,,,,,,,,1,,,,,
664614,MIR545,0.0,,,,,,,,,,,,,,,,1,,,,,
9260,PDLIM7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9265,CYTH3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9266,CYTH2,0.00625,1.0,,,,,,,,,,,,,,,1,,,,,
9267,CYTH1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
402483,LINC01000,0.0,,,,,,,,,,,,,,,,1,,,,,
100873549,RNA5SP296,0.0,,,,,,,,,,,,,,,,1,,,,,
9270,ITGB1BP1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9271,PIWIL1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
100873550,RNA5SP499,0.0,,,,,,,,,,,,,,,,1,,,,,
100873551,RNA5SP500,0.0,,,,,,,,,,,,,,,,1,,,,,
9274,BCL7C,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9275,BCL7B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9276,COPB2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9277,WDR46,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9278,ZBTB22,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
79999,LOC79999,0.0,,,,,,,,,,,,,,,,1,,,,,
9282,MED14,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9283,GPR37L1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9284,NPIP,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9287,TAAR2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9288,TAAR3P,0.0,,,,,,,,,,,,,,,,1,,,,,
9289,ADGRG1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9290,GPR55,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9292,GPR53P,0.0,,,,,,,,,,,,,,,,1,,,,,
9293,GPR52,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9294,S1PR2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
402509,SLC29A4P1,0.0,,,,,,,,,,,,,,,,1,,,,,
9296,ATP6V1F,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9297,SNORD29,0.0,,,,,,,,,,,,,,,,1,,,,,
9298,SNORD31,0.0,,,,,,,,,,,,,,,,1,,,,,
9299,SNORD30,0.0,,,,,,,,,,,,,,,,1,,,,,
80003,PCNX2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9301,SNORD27,0.0,,,,,,,,,,,,,,,,1,,,,,
9302,SNORD26,0.0,,,,,,,,,,,,,,,,1,,,,,
9303,SNORD25,0.0,,,,,,,,,,,,,,,,1,,,,,
9304,SNORD22,0.0,,,,,,,,,,,,,,,,1,,,,,
9300,SNORD28,0.0,,,,,,,,,,,,,,,,1,,,,,
9306,SOCS6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9308,CD83,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9310,ZNF235,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9311,ASIC3,0.0,,,,,,,,,,,,,,,,1,,,,,
9312,KCNB2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9313,MMP20,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9314,KLF4,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9315,NREP,0.0,,,,,,,,,,,,,,,,1,,,,,
9317,PTER,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9318,COPS2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9319,TRIP13,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
100873561,RNA5SP510,0.0,,,,,,,,,,,,,,,,1,,,,,
9321,TRIP11,0.00625,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9322,TRIP10,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9320,TRIP12,0.0,1.0,0.00625,,,,,,,,,,,,,,1,,,,,
9324,HMGN3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
100873562,RNA5SP511,0.0,,,,,,,,,,,,,,,,1,,,,,
80008,TMEM156,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9325,TRIP4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9328,GTF3C5,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9329,GTF3C4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9330,GTF3C3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9331,B4GALT6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9332,CD163,0.00625,1.0,0.0,,,,,,,,,,,,,,1,,,,,
100873563,RNA5SP512,0.0,,,,,,,,,,,,,,,,1,,,,,
9334,B4GALT5,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
80010,RMI1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
100873564,RNA5SP513,0.0,,,,,,,,,,,,,,,,1,,,,,
9337,CNOT8,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
132112,RTP1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9338,TCEAL1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9340,GLP2R,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
100873565,RNA5SP514,0.0,,,,,,,,,,,,,,,,1,,,,,
9342,SNAP29,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9343,EFTUD2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9344,TAOK2,0.00625,1.0,,,,,,,,,,,,,,,1,,,,,
100873566,RNA5SP515,0.0,,,,,,,,,,,,,,,,1,,,,,
402562,HNRNPA1P8,0.0,,,,,,,,,,,,,,,,1,,,,,
9341,VAMP3,0.00625,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9348,NDST3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
664709,HNRNPA1P10,0.0,,,,,,,,,,,,,,,,1,,,,,
9350,CER1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
100873567,RNA5SP516,0.0,,,,,,,,,,,,,,,,1,,,,,
9349,RPL23,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
402569,KPNA7,0.0,,0.0,,,,,,,,,,,,,,1,,,,,
9351,SLC9A3R2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9355,LHX2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
100873568,RNA5SP517,0.0,,,,,,,,,,,,,,,,1,,,,,
402573,C7orf61,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9358,ITGBL1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9356,SLC22A6,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9360,PPIG,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
664721,HNRNPA1P27,0.0,,,,,,,,,,,,,,,,1,,,,,
9362,CPNE6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
664722,HNRNPA1P26,0.0,,,,,,,,,,,,,,,,1,,,,,
9361,LONP1,0.00625,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9365,KL,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9364,RAB28,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9363,RAB33A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9367,RAB9A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9369,NRXN3,0.00625,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9370,ADIPOQ,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9371,KIF3B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9366,RAB9BP1,0.0,,,,,,,,,,,,,,,,1,,,,,
9373,PLAA,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9374,PPT2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
100873570,RNA5SP519,0.0,,,,,,,,,,,,,,,,1,,,,,
9376,SLC22A8,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9377,COX5A,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9378,NRXN1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9379,NRXN2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9380,GRHPR,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140453,MUC17,0.0125,1.0,,,,,,,,,,,,,,,1,,,,,
9382,COG1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9381,OTOF,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
140456,ASB11,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9385,COX5AP1,0.0,,,,,,,,,,,,,,,,1,,,,,
140458,ASB5,0.0,1.0,,0.0,4q34.2,Del,0.0037239,0.0,0.0,,,,,,,,1,,,,,
140459,ASB6,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9388,LIPG,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140460,ASB7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140461,ASB8,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140462,ASB9,0.00625,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9391,CIAO1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9384,COX6CP1,0.0,,,,,,,,,,,,,,,,1,,,,,
140465,MYL6B,0.0,1.0,0.0,0.00625,12q13.3,Amp,0.028953,0.00625,0.0,,,,,,,,1,,,,,
9386,COX7CP1,0.0,,,,,,,,,,,,,,,,1,,,,,
9394,HS6ST1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
140468,COX11P1,0.0,,,,,,,,,,,,,,,,1,,,,,
9398,CD101,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140469,MYO3B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9397,NMT2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140464,PISRT1,0.0,,,,,,,,,,,,,,,,1,,,,,
9402,GRAP2,0.0,1.0,0.0,0.0,22q13.31,Del,0.044123,0.0,0.0,,,,,,,,1,,,,,
9401,RECQL4,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9404,LPXN,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9400,RECQL5,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9403,SELENOF,0.0,,,,,,,,,,,,,,,,1,,,,,
80024,SLC24A6,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9399,STOML1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9409,PEX16,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
80025,PANK2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9411,ARHGAP29,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9412,MED21,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9413,FAM189A2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9410,SNRNP40,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9415,FADS2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9416,DDX23,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9414,TJP2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
402634,LOC402634,0.0,,,,,,,,,,,,,,,,1,,,,,
9419,CRIPT,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9420,CYP7B1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
402635,GRIFIN,0.0,,,,,,,,,,,,,,,,1,,,,,
9421,HAND1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9423,NTN1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9424,KCNK6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9425,CDYL,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9426,CDY2A,0.0,,,,,,,,,,,,,,,,1,,,,,
9427,ECEL1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
402641,LOC402641,0.0,,,,,,,,,,,,,,,,1,,,,,
9429,ABCG2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9430,MYLKP1,0.0,,,,,,,,,,,,,,,,1,,,,,
9431,OR7E22P,0.0,,,,,,,,,,,,,,,,1,,,,,
9432,OR7E21P,0.0,,,,,,,,,,,,,,,,1,,,,,
402644,PPIAP80,0.0,,,,,,,,,,,,,,,,1,,,,,
402643,TPM3P4,0.0,,,,,,,,,,,,,,,,1,,,,,
9435,CHST2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9436,NCR2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9437,NCR1,0.00625,1.0,,,,,,,,,,,,,,,1,,,,,
9439,MED23,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9440,MED17,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9441,MED26,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9442,MED27,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9443,MED7,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9444,QKI,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9445,ITM2B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9446,GSTO1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9447,AIM2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9448,MAP4K4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
402665,IGLON5,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9450,LY86,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9451,EIF2AK3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9452,ITM2A,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9453,GGPS1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9454,HOMER3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9455,HOMER2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9456,HOMER1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9457,FHL5,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9459,ARHGEF6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
402676,NDUFAF4P2,0.0,,,,,,,,,,,,,,,,1,,,,,
9462,RASAL2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9463,PICK1,0.0,1.0,0.0,0.0,22q13.31,Del,0.044123,0.0,0.0,,,,,,,,1,,,,,
9464,HAND2,0.0,1.0,0.00625,0.0,4q34.2,Del,0.0037239,0.00625,0.00625,,,,,,,,1,,,,,
9465,AKAP7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9466,IL27RA,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
402679,MARK2P10,0.0,,,,,,,,,,,,,,,,1,,,,,
9468,PCYT1B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9469,CHST3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9470,EIF4E2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9467,SH3BP5,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9472,AKAP6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140545,RNF32,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9474,ATG5,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9475,ROCK2,0.00625,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9476,NAPSA,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9477,MED20,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9478,CABP1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9479,MAPK8IP1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9480,ONECUT2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
402694,RPL15P11,0.0,,,,,,,,,,,,,,,,1,,,,,
9481,SLC25A27,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9482,STX8,0.00625,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9486,CHST10,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9487,PIGL,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9488,PIGB,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9489,PGS1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9491,PSMF1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140564,APOBEC3D,0.0,1.0,,0.0,22q13.31,Del,0.044123,0.0,0.0,,,,,,,,1,,,,,
9493,KIF23,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9495,AKAP5,0.00625,1.0,,,,,,,,,,,,,,,1,,,,,
9496,TBX4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9497,SLC4A7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9498,SLC4A8,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
402715,LOC402715,0.0,,,,,,,,,,,,,,,,1,,,,,
9500,MAGED1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9499,MYOT,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9501,RPH3AL,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
402716,RPL32P17,0.0,,,,,,,,,,,,,,,,1,,,,,
140576,S100A16,0.0,1.0,,0.05,1q21.3,Amp,0.00029562,0.05,0.0,CNAamp,,,,,,,1,,,,,
9503,XAGE1C,0.0,,,,,,,,,,,,,,,,1,,,,,
140578,CHODL,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9507,ADAMTS4,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9508,ADAMTS3,0.00625,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9509,ADAMTS2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9510,ADAMTS1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9506,PAGE4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9512,PMPCB,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9513,FXR2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9514,GAL3ST1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9515,STXBP5L,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9516,LITAF,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9517,SPTLC2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9518,GDF15,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9519,TBPL1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9520,NPEPPS,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9521,EEF1E1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9522,SCAMP1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
140596,DEFB104A,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
140597,TCEAL2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9526,MPDU1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9527,GOSR1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9524,TECR,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9529,BAG5,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9530,BAG4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9531,BAG3,0.00625,1.0,,,,,,,,,,,,,,,1,,,,,
9532,BAG2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140603,COX6B1P1,0.0,,,,,,,,,,,,,,,,1,,,,,
9533,POLR1C,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9535,GMFG,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9536,PTGES,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
140609,NEK7,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9538,EI24,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140606,SELENOM,0.0,,,,,,,,,,,,,,,,1,,,,,
9537,TP53I11,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9541,CIR1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9542,NRG2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9543,IGDCC3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9540,TP53I3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9545,RAB3D,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9546,APBA3,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9547,CXCL14,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140612,ZFP28,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9550,ATP6V1G1,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9551,ATP5J2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
140623,FAUP1,0.0,,,,,,,,,,,,,,,,1,,,,,
140625,ACTRT2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9554,SEC22B,0.0,1.0,,0.025,1q21.3,Amp,0.00029562,0.025,0.025,,,,,,,,1,,,,,
9555,H2AFY,0.00625,1.0,,,,,,,,,,,,,,,1,,,,,
9556,ATP5MPL,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9557,CHD1L,0.0,1.0,0.0,0.025,1q21.3,Amp,0.00029562,0.025,0.025,,,,,,,,1,,,,,
140628,GATA5,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9553,MRPL33,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9560,CCL4L2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
132158,GLYCTK,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
402778,IFITM10,0.0,,0.0,0.00625,11p15.4,Del,0.00064285,0.00625,0.00625,,,,,,,,1,,,,,
402779,CSMD2-AS1,0.0,,,,,,,,,,,,,,,,1,,,,,
9564,BCAR1,0.0125,0.5109465,0.0,,,,,,,,,,,,,,1,,,,,
9563,H6PD,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9562,MINPP1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9567,GTPBP1,0.0,1.0,0.0,0.0,22q13.31,Del,0.044123,0.0,0.0,,,,,,,,1,,,,,
9568,GABBR2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9569,GTF2IRD1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9570,GOSR2,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
132160,PPM1M,0.00625,1.0,,,,,,,,,,,,,,,1,,,,,
9572,NR1D1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9573,GDF3,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9575,CLOCK,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9576,SPAG6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9577,BABAM2,0.00625,1.0,,,,,,,,,,,,,,,1,,,,,
9578,CDC42BPB,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9580,SOX13,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9581,PREPL,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9582,APOBEC3B,0.0,1.0,,0.0,22q13.31,Del,0.044123,0.0,0.0,,,,,,,,1,,,,,
9583,ENTPD4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9584,RBM39,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9585,KIF20B,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9586,CREB5,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9587,MAD2L1BP,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9588,PRDX6,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
140660,RPL21P4,0.0,,,,,,,,,,,,,,,,1,,,,,
9590,AKAP12,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9589,WTAP,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9592,IER2,0.0,1.0,,,,,,,,,,,,,,,1,,,,,
9595,CYTIP,0.00625,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9596,OR1R1P,0.0,,,,,,,,,,,,,,,,1,,,,,
9597,SMAD5-AS1,0.0,,,,,,,,,,,,,,,,1,,,,,
9600,PITPNM1,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
9601,PDIA4,0.0,1.0,0.0,,,,,,,,,,,,,,1,,,,,
